portal_id	gwas_source_category	legacy_trait_group	trait_group	phenotype	phenotype_name	description	trait_type	is_dichotomous	is_complex	pigean_id	mapping_count	target_id	target_label	target_ontology	mapping_predicate	confidence	mapping_justification	source
KPN.TRAIT:0003953	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_retinol_measurement	retinol measurement		measurement				1	EFO:0007900	obsolete_retinol measurement	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
KPN.TRAIT:0003954	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sensory_perception_of_bitter_taste	sensory perception of bitter taste		phenotype				3	MESH:D013651	Taste Disorders	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003954	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sensory_perception_of_bitter_taste	sensory perception of bitter taste		phenotype				3	GO:0050913	sensory perception of bitter taste	GO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
KPN.TRAIT:0003954	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sensory_perception_of_bitter_taste	sensory perception of bitter taste		phenotype				3	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003955	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sensory_perception_of_sweet_taste	sensory perception of sweet taste		phenotype				2	GO:0050916	sensory perception of sweet taste	GO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
KPN.TRAIT:0003955	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sensory_perception_of_sweet_taste	sensory perception of sweet taste		phenotype				2	EFO:0001444	measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003956	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_stimulant_use_measurement	stimulant use measurement		measurement				1	EFO:0600076	stimulant use measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003957	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sucrose_liking_measurement	sucrose liking measurement		measurement				1	EFO:0010157	sucrose liking measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003958	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sugar_consumption_measurement	sugar consumption measurement		measurement				2	MESH:D013549	Sweetening Agents	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003958	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sugar_consumption_measurement	sugar consumption measurement		measurement				2	EFO:0010158	sugar consumption measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003959	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sulforaphane_measurement	sulforaphane measurement		measurement				1	EFO:0803458	sulforaphane measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003960	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_sweet_liking_measurement	sweet liking measurement		measurement				1	EFO:0010156	sweet liking measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003961	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_taste_liking_measurement	taste liking measurement		measurement				1	EFO:0010155	taste liking measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003962	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_tea_consumption_measurement	tea consumption measurement		measurement				2	MESH:D005518	Food Preferences	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003962	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_tea_consumption_measurement	tea consumption measurement		measurement				2	EFO:0010091	tea consumption measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003963	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_B12_measurement	vitamin B12 measurement		measurement				2	MESH:D014806	Vitamin B 12 Deficiency	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003963	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_B12_measurement	vitamin B12 measurement		measurement				2	EFO:0004620	vitamin B12 measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003964	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_B6_measurement	vitamin B6 measurement		measurement				2	MESH:D014804	Vitamin B Deficiency	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003964	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_B6_measurement	vitamin B6 measurement		measurement				2	EFO:0004621	vitamin B6 measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003965	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_C_measurement	vitamin C measurement		measurement				2	MESH:D001205	Ascorbic Acid	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003965	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_C_measurement	vitamin C measurement		measurement				2	EFO:0600003	vitamin C measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003966	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_D_deficiency	vitamin D deficiency		disease				4	MESH:D014808	Vitamin D Deficiency	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003966	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_D_deficiency	vitamin D deficiency		disease				4	EFO:0003762	vitamin D deficiency	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003966	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_D_deficiency	vitamin D deficiency		disease				4	MONDO:0100471	vitamin D deficiency	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003966	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_D_deficiency	vitamin D deficiency		disease				4	ICD10CM:E55	Vitamin D deficiency	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0100471
KPN.TRAIT:0003967	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_D_measurement	vitamin D measurement		measurement				3	MESH:D014807	Vitamin D	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003967	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_D_measurement	vitamin D measurement		measurement				3	MESH:D014808	Vitamin D Deficiency	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003967	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_D_measurement	vitamin D measurement		measurement				3	EFO:0004631	obsolete_vitamin D measurement	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
KPN.TRAIT:0003968	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_Dbinding_protein_measurement	vitamin D-binding protein measurement		measurement				2	MESH:D014808	Vitamin D Deficiency	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003968	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_Dbinding_protein_measurement	vitamin D-binding protein measurement		measurement				2	EFO:0005675	vitamin D-binding protein measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003969	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_Kdependent_protein_C_measurement	vitamin K-dependent protein C measurement		measurement				1	EFO:0008318	vitamin K-dependent protein C measurement	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003970	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_kdependent_protein_S_measurement	vitamin k-dependent protein S measurement		measurement				2	EFO:0007937	blood protein measurement	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003970	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_vitamin_kdependent_protein_S_measurement	vitamin k-dependent protein S measurement		measurement				2	EFO:0020850	vitamin k-dependent protein S measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003971	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_wellbeing_measurement	wellbeing measurement		measurement				2	MESH:D010549	Personal Satisfaction	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003971	gcat_trait	NUTRITIONAL	nutritional	gcat_trait_wellbeing_measurement	wellbeing measurement		measurement				2	EFO:0007869	wellbeing measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003972	gcat_trait	OCULAR	ocular	gcat_trait_Abnormality_of_refraction	Abnormality of refraction		phenotype				3	MESH:D012030	Refractive Errors	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003972	gcat_trait	OCULAR	ocular	gcat_trait_Abnormality_of_refraction	Abnormality of refraction		phenotype				3	HP:0000539	Abnormality of refraction	HP	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003972	gcat_trait	OCULAR	ocular	gcat_trait_Abnormality_of_refraction	Abnormality of refraction		phenotype				3	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003973	gcat_trait	OCULAR	ocular	gcat_trait_Agerelated_nuclear_cataract	Age-related nuclear cataract		phenotype				3	MESH:D002386	Cataract	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003973	gcat_trait	OCULAR	ocular	gcat_trait_Agerelated_nuclear_cataract	Age-related nuclear cataract		phenotype				3	HP:0011142	Age-related nuclear cataract	HP	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003973	gcat_trait	OCULAR	ocular	gcat_trait_Agerelated_nuclear_cataract	Age-related nuclear cataract		phenotype				3	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003974	gcat_trait	OCULAR	ocular	gcat_trait_Antiglaucoma_preparations_and_miotics_use_measurement	Antiglaucoma preparations and miotics use measurement		measurement				2	MESH:D007839	Functional Laterality	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003974	gcat_trait	OCULAR	ocular	gcat_trait_Antiglaucoma_preparations_and_miotics_use_measurement	Antiglaucoma preparations and miotics use measurement		measurement				2	EFO:0009944	Antiglaucoma preparations and miotics use measurement	EFO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003975	gcat_trait	OCULAR	ocular	gcat_trait_Astigmatism	Astigmatism		phenotype				6	MESH:D001251	Astigmatism	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003975	gcat_trait	OCULAR	ocular	gcat_trait_Astigmatism	Astigmatism		phenotype				6	DOID:11782	astigmatism	DOID	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003975	gcat_trait	OCULAR	ocular	gcat_trait_Astigmatism	Astigmatism		phenotype				6	MONDO:0011284	astigmatism	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003975	gcat_trait	OCULAR	ocular	gcat_trait_Astigmatism	Astigmatism		phenotype				6	HP:0000483	Astigmatism	HP	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003975	gcat_trait	OCULAR	ocular	gcat_trait_Astigmatism	Astigmatism		phenotype				6	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003975	gcat_trait	OCULAR	ocular	gcat_trait_Astigmatism	Astigmatism		phenotype				6	ICD10CM:H52.2	Astigmatism	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0011284
KPN.TRAIT:0003976	gcat_trait	OCULAR	ocular	gcat_trait_Corneal_astigmatism	Corneal astigmatism		phenotype				7	MESH:D001251	Astigmatism	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003976	gcat_trait	OCULAR	ocular	gcat_trait_Corneal_astigmatism	Corneal astigmatism		phenotype				7	HP:0000483	Astigmatism	HP	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003976	gcat_trait	OCULAR	ocular	gcat_trait_Corneal_astigmatism	Corneal astigmatism		phenotype				7	EFO:1002040	Corneal astigmatism	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003976	gcat_trait	OCULAR	ocular	gcat_trait_Corneal_astigmatism	Corneal astigmatism		phenotype				7	DOID:11782	astigmatism	DOID	skos:exactMatch	0.8	cross_reference	xref via HP:0000483
KPN.TRAIT:0003976	gcat_trait	OCULAR	ocular	gcat_trait_Corneal_astigmatism	Corneal astigmatism		phenotype				7	DOID:9835	refractive error	DOID	skos:relatedMatch	0.5	cross_reference	xref via HP:0000483
KPN.TRAIT:0003976	gcat_trait	OCULAR	ocular	gcat_trait_Corneal_astigmatism	Corneal astigmatism		phenotype				7	MESH:D012030	Refractive Errors	MESH	skos:relatedMatch	0.5	cross_reference	xref via HP:0000483
KPN.TRAIT:0003976	gcat_trait	OCULAR	ocular	gcat_trait_Corneal_astigmatism	Corneal astigmatism		phenotype				7	HP:0025612	Corneal astigmatism	HP	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003977	gcat_trait	OCULAR	ocular	gcat_trait_Fuchs_endothelial_corneal_dystrophy	Fuchs endothelial corneal dystrophy		phenotype				4	MESH:D005642	Fuchs' Endothelial Dystrophy	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003977	gcat_trait	OCULAR	ocular	gcat_trait_Fuchs_endothelial_corneal_dystrophy	Fuchs endothelial corneal dystrophy		phenotype				4	ORPHANET:98974	Fuchs endothelial corneal dystrophy	ORPHANET	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003977	gcat_trait	OCULAR	ocular	gcat_trait_Fuchs_endothelial_corneal_dystrophy	Fuchs endothelial corneal dystrophy		phenotype				4	MONDO:0005321	Fuchs' endothelial dystrophy	MONDO	skos:closeMatch	0.7	lexical_match	OLS API search
KPN.TRAIT:0003977	gcat_trait	OCULAR	ocular	gcat_trait_Fuchs_endothelial_corneal_dystrophy	Fuchs endothelial corneal dystrophy		phenotype				4	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003978	gcat_trait	OCULAR	ocular	gcat_trait_Hypermetropia	Hypermetropia		phenotype				3	MESH:D006956	Hyperopia	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003978	gcat_trait	OCULAR	ocular	gcat_trait_Hypermetropia	Hypermetropia		phenotype				3	HP:0000540	Hypermetropia	HP	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003978	gcat_trait	OCULAR	ocular	gcat_trait_Hypermetropia	Hypermetropia		phenotype				3	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	MESH:D009216	Myopia	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	HP:0000545	Myopia	HP	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	DOID:11830	myopia	DOID	skos:exactMatch	0.8	cross_reference	xref via HP:0000545
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	OMIM:614167		OMIM	skos:exactMatch	0.8	cross_reference	xref via HP:0000545
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	OMIM:615420		OMIM	skos:exactMatch	0.8	cross_reference	xref via HP:0000545
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	OMIM:615946		OMIM	skos:exactMatch	0.8	cross_reference	xref via HP:0000545
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	MONDO:0001384	myopia	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003979	gcat_trait	OCULAR	ocular	gcat_trait_Myopia	Myopia		phenotype				9	ICD10CM:H52.1	Myopia	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0001384
KPN.TRAIT:0003980	gcat_trait	OCULAR	ocular	gcat_trait_Progressive_visual_loss	Progressive visual loss		phenotype				2	HP:0000529	Progressive visual loss	HP	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003980	gcat_trait	OCULAR	ocular	gcat_trait_Progressive_visual_loss	Progressive visual loss		phenotype				2	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003981	gcat_trait	OCULAR	ocular	gcat_trait_Strabismus	Strabismus		phenotype				5	MESH:D013285	Strabismus	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003981	gcat_trait	OCULAR	ocular	gcat_trait_Strabismus	Strabismus		phenotype				5	HP:0000486	Strabismus	HP	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003981	gcat_trait	OCULAR	ocular	gcat_trait_Strabismus	Strabismus		phenotype				5	DOID:540	strabismus	DOID	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003981	gcat_trait	OCULAR	ocular	gcat_trait_Strabismus	Strabismus		phenotype				5	MONDO:0003432	strabismus	MONDO	skos:exactMatch	0.85	lexical_match	OLS API search
KPN.TRAIT:0003981	gcat_trait	OCULAR	ocular	gcat_trait_Strabismus	Strabismus		phenotype				5	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	MESH:D008268	Macular Degeneration	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	EFO:0001365	age-related macular degeneration	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	MONDO:0005041	glaucoma	MONDO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	DOID:10871	age related macular degeneration	DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	DOID:4448	macular degeneration	DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	MONDO:0005150	age-related macular degeneration	MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:153800		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:603075		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:608895		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:610149		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:610698		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:611378		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:611488		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:611953		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:613757		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:613761		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:613778		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:613784		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:615439		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:615489		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:615591		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:616118		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	OMIM:616170		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	ORPHANET:279	NON RARE IN EUROPE: Age-related macular degeneration	ORPHANET	skos:exactMatch	0.8	cross_reference	xref via EFO:0001365
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	DOID:1686	glaucoma	DOID	skos:relatedMatch	0.5	cross_reference	xref via MONDO:0005041
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	HP:0000501	Glaucoma	HP	skos:relatedMatch	0.5	cross_reference	xref via MONDO:0005041
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	MESH:D005901	Glaucoma	MESH	skos:relatedMatch	0.5	cross_reference	xref via MONDO:0005041
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	ICD10CM:H40	Glaucoma	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0005041
KPN.TRAIT:0003982	gcat_trait	OCULAR	ocular	gcat_trait_agerelated_macular_degeneration	age-related macular degeneration		measurement				29	ICD10CM:H40-H42	Glaucoma (H40-H42)	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0005041
KPN.TRAIT:0003983	gcat_trait	OCULAR	ocular	gcat_trait_amblyopia	amblyopia		phenotype				5	MONDO:0001020	amblyopia	MONDO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003983	gcat_trait	OCULAR	ocular	gcat_trait_amblyopia	amblyopia		phenotype				5	DOID:10376	amblyopia	DOID	skos:exactMatch	0.8	cross_reference	xref via MONDO:0001020
KPN.TRAIT:0003983	gcat_trait	OCULAR	ocular	gcat_trait_amblyopia	amblyopia		phenotype				5	HP:0000646	Amblyopia	HP	skos:exactMatch	0.8	cross_reference	xref via MONDO:0001020
KPN.TRAIT:0003983	gcat_trait	OCULAR	ocular	gcat_trait_amblyopia	amblyopia		phenotype				5	MESH:D000550	Amblyopia	MESH	skos:exactMatch	0.8	cross_reference	xref via MONDO:0001020
KPN.TRAIT:0003983	gcat_trait	OCULAR	ocular	gcat_trait_amblyopia	amblyopia		phenotype				5	EFO:0004578	ophthalmic measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
KPN.TRAIT:0003984	gcat_trait	OCULAR	ocular	gcat_trait_anterior_uveitis	anterior uveitis		phenotype				6	MESH:D014606	Uveitis, Anterior	MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
KPN.TRAIT:0003984	gcat_trait	OCULAR	ocular	gcat_trait_anterior_uveitis	anterior uveitis		phenotype				6	EFO:1000811	anterior uveitis	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
KPN.TRAIT:0003984	gcat_trait	OCULAR	ocular	gcat_trait_anterior_uveitis	anterior uveitis		phenotype				6	DOID:1407	anterior uveitis	DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:1000811
